comment_id,episode,theory_id,endorsement,confidence
i3uyfx8,9,3,implied,medium
i3uymj0,9,1,mentioned,medium
i3uyt7z,9,1,strong,high
i3uyv9a,9,1,mentioned,high
i3uyx81,9,3,implied,medium
i3uz43m,9,1,mentioned,medium
i3uz446,9,3,implied,medium
i3uz446,9,4,implied,medium
i3uz68q,9,3,rejected,medium
i3uz7us,9,1,implied,medium
i3uza1u,9,1,implied,high
i3uzagj,9,3,implied,medium
i3uzgdh,9,3,mentioned,medium
i3uzk8n,9,2,strong|implied,high
i3uzq1p,9,3,implied,high
i3uzuvk,9,1,mentioned,high
i3v03y5,9,1,implied,medium
i3v063u,9,4,implied,medium
i3v07lc,9,3,implied,medium
i3v07lj,9,1,mentioned,high
i3v0ep9,9,3,implied,high
i3v0f74,9,1,mentioned,medium
i3v0gd2,9,1,strong|implied|mentioned|rejected,high
i3v0ivp,9,1,mentioned,medium
i3v0k6o,9,3,mentioned,medium
i3v0lfd,9,1,mentioned,medium
i3v0qbf,9,1,mentioned,medium
i3v0tvd,9,1,implied,medium
i3v0vl9,9,2,strong|implied,high
i3v0voh,9,1,mentioned,medium
i3v0voh,9,2,implied,medium
i3v0wet,9,1,mentioned,medium
i3v0x8g,9,2,implied,medium
i3v0zjr,9,3,rejected,high
i3v1033,9,3,implied,medium
i3v14sp,9,1,mentioned,medium
i3v1amv,9,1,mentioned,medium
i3v1blv,9,2,implied,high
i3v1c4b,9,1,implied,medium
i3v1gu7,9,1,mentioned,medium
i3v1hdl,9,1,implied,medium
i3v1koh,9,1,implied,medium
i3v1ogh,9,1,implied,high
i3v1tzg,9,1,mentioned,high
i3v1wel,9,2,implied,high
i3v20uz,9,4,implied,medium
i3v212h,9,3,implied,medium
i3v212h,9,4,implied,medium
i3v23b9,9,3,implied,medium
i3v2b32,9,4,implied,medium
i3v2dvg,9,1,implied,high
i3v2gve,9,1,implied,medium
i3v2h62,9,1,strong|implied|mentioned|rejected,high
i3v2npl,9,3,mentioned,high
i3v2qg0,9,4,implied,high
i3v2tam,9,3,rejected,high
i3v2w34,9,3,rejected,medium
i3v343w,9,3,implied,medium
i3v36l6,9,1,mentioned,medium
i3v3a1o,9,3,implied,medium
i3v3a9v,9,2,strong|implied|mentioned|rejected,medium
i3v3cq9,9,1,mentioned,high
i3v3nik,9,3,implied,medium
i3v3nmn,9,3,implied,medium
i3v3wwk,9,1,mentioned,medium
i3v3zo6,9,1,mentioned,medium
i3v43tf,9,1,implied,medium
i3v461r,9,2,implied,medium
i3v4b7f,9,1,mentioned,medium
i3v4dnt,9,1,mentioned,medium
i3v4kxb,9,1,mentioned,high
i3v4m52,9,2,implied,high
i3v4m52,9,3,implied,medium
i3v4myg,9,2,strong|implied,high
i3v4oqc,9,3,implied,high
i3v4qay,9,2,implied,medium
i3v4s4s,9,1,rejected,high
i3v4wke,9,1,mentioned,medium
i3v4zuk,9,1,mentioned,medium
i3v50xi,9,2,strong,high
i3v510k,9,2,implied,medium
i3v54sn,9,2,implied,high
i3v58kr,9,3,implied,high
i3v592v,9,1,implied,medium
i3v5c0s,9,3,mentioned,medium
i3v5c6o,9,1,implied,medium
i3v5igj,9,2,strong|implied,high
i3v5kdn,9,4,implied,medium
i3v5mc7,9,3,mentioned,high
i3v5mvs,9,1,rejected,high
i3v5oyi,9,3,mentioned,high
i3v63qf,9,2,strong|implied,high
i3v6ba8,9,3,rejected,high
i3v6c82,9,1,rejected,high
i3v6h2d,9,1,strong,high
i3v6j0z,9,1,implied,medium
i3v6k9n,9,3,implied,medium
i3v6kxo,9,1,strong|implied|mentioned|rejected,high
i3v6l7o,9,4,implied,high
i3v6mnp,9,4,implied,medium
i3v6oiu,9,2,implied,medium
i3v6om7,9,3,rejected,high
i3v744h,9,2,implied,high
i3v76yg,9,3,implied,medium
i3v7c26,9,2,implied,medium
i3v7eqi,9,2,strong|implied|mentioned|rejected,high
i3v7llh,9,3,implied,high
i3v7o7m,9,2,implied,high
i3v7o9c,9,1,mentioned,medium
i3v840f,9,2,implied,medium
i3v8j1b,9,1,mentioned,medium
i3v8jq5,9,2,implied,high
i3v8k5i,9,1,strong,high
i3v8k5i,9,2,strong,high
i3v8k5i,9,3,implied,medium
i3v8nk4,9,3,implied,high
i3v8o2u,9,3,mentioned,high
i3v8qcu,9,2,implied,high
i3v8voj,9,3,implied,high
i3v93n8,9,3,mentioned,high
i3v940s,9,3,mentioned,high
i3v9664,9,1,rejected,high
i3v98n1,9,2,implied,medium
i3v9btr,9,2,implied,high
i3v9ix6,9,1,implied,high
i3v9k0k,9,4,implied,medium
i3v9k2h,9,3,implied,medium
i3v9mwn,9,1,mentioned,medium
i3v9p26,9,3,rejected,high
i3v9qo6,9,3,implied,medium
i3v9qyo,9,1,mentioned,medium
i3v9tww,9,3,implied,medium
i3v9wrv,9,1,implied,medium
i3v9wrv,9,4,implied,medium
i3va76a,9,3,implied,medium
i3va9mw,9,2,implied,medium
i3vadux,9,1,mentioned,medium
i3vals9,9,2,implied,medium
i3vam7v,9,2,implied,high
i3vanbi,9,2,implied,medium
i3vaq14,9,1,mentioned,medium
i3vass3,9,3,mentioned,high
i3vawe6,9,3,mentioned,medium
i3vaws0,9,1,strong|implied|mentioned|rejected,medium
i3vaws0,9,3,strong|implied|mentioned|rejected,medium
i3vawuy,9,3,implied,medium
i3vbfw1,9,2,implied,medium
i3vbi6x,9,1,implied,medium
i3vbkpe,9,1,implied,medium
i3vbq6x,9,2,implied,medium
i3vbtnx,9,2,implied,high
i3vbx5p,9,3,implied,medium
i3vc03y,9,1,mentioned,medium
i3vc0ja,9,2,implied,high
i3vc0y4,9,2,implied,medium
i3vc0y4,9,3,mentioned,medium
i3vc294,9,3,implied,high
i3vc2eu,9,4,strong|implied|mentioned|rejected,high
i3vcclw,9,1,implied,medium
i3vce7u,9,1,mentioned,medium
i3vchbv,9,2,implied,medium
i3vclyp,9,3,mentioned,medium
i3vd6r1,9,3,implied,medium
i3vd9g2,9,3,implied,medium
i3vddpo,9,3,rejected,high
i3vdf6r,9,1,strong,high
i3vdiiz,9,2,implied,medium
i3vdsns,9,1,mentioned,medium
i3vduo0,9,1,rejected,high
i3vdw1o,9,1,mentioned,medium
i3ve77r,9,1,strong|implied|mentioned|rejected,high
i3veavu,9,1,implied,medium
i3veavu,9,4,implied,medium
i3veivh,9,3,mentioned,medium
i3vem51,9,1,strong,high
i3vems6,9,2,implied,medium
i3vew3o,9,1,mentioned,medium
i3vfemk,9,3,mentioned,high
i3vfgvp,9,3,mentioned,high
i3vfkrq,9,2,implied,high
i3vfm0n,9,1,mentioned,medium
i3vftdn,9,3,mentioned,medium
i3vfx3y,9,2,implied,high
i3vfzqz,9,1,mentioned,high
i3vfzyn,9,3,rejected,medium
i3vg1t8,9,3,mentioned,medium
i3vgqm5,9,4,implied,high
i3vgsqb,9,2,implied,medium
i3vgufm,9,2,strong|implied,high
i3vgugj,9,3,mentioned,medium
i3vgy96,9,3,mentioned,high
i3vi8sj,9,4,strong,high
i3vilfd,9,2,implied,medium
i3viq1i,9,2,implied,medium
i3vix50,9,1,mentioned,medium
i3vj7bd,9,1,mentioned,medium
i3vl1yw,9,1,rejected,high
i3vlf3i,9,1,mentioned,medium
i3vli2v,9,3,implied,high
i3vlo7v,9,1,mentioned,medium
i3vlq9j,9,4,implied,medium
i3vlu26,9,1,mentioned,high
i3vlu26,9,2,implied,medium
i3vm6r1,9,1,strong,high
i3vmlaa,9,1,mentioned,high
i3vmoq4,9,3,implied,medium
i3vmosu,9,2,strong,high
i3vmosu,9,1,mentioned,medium
i3vnsf8,9,2,implied,medium
i3vo85p,9,1,mentioned,medium
i3vocmr,9,1,mentioned,medium
i3vonls,9,1,strong,high
i3vonrg,9,1,mentioned,medium
i3vp0f3,9,1,strong|implied,high
i3vplh1,9,2,strong|implied|mentioned|rejected,high
i3vpydb,9,1,mentioned,medium
i3vqpje,9,1,implied,high
i3vqsh7,9,1,implied,medium
i3vqxsd,9,4,implied,medium
i3vr6qk,9,1,mentioned,medium
i3vr6s7,9,1,mentioned,medium
i3vrbn6,9,1,mentioned,high
i3vrcep,9,2,implied,high
i3vre21,9,3,implied,medium
i3vrec9,9,4,implied,medium
i3vrkub,9,3,mentioned,medium
i3vrlwv,9,3,implied,high
i3vro0z,9,1,implied,high
i3vrp48,9,3,implied,high
i3vs8p9,9,2,rejected,medium
i3vsjkl,9,2,strong,high
i3vsq0x,9,4,implied,medium
i3vsrn0,9,3,strong|implied|mentioned|rejected,high
i3vsuwo,9,4,implied,medium
i3vt4xr,9,3,implied,medium
i3vtmlv,9,2,implied,high
i3vu2h0,9,3,implied,medium
i3vuc4w,9,1,mentioned,medium
i3vui6g,9,1,mentioned,medium
i3vuzwn,9,1,implied,high
i3vuzwn,9,4,implied,medium
i3vv28o,9,3,mentioned,medium
i3vv6ne,9,1,rejected,high
i3vvtf9,9,1,mentioned,medium
i3vvwb3,9,2,implied,high
i3vvzt3,9,1,rejected,high
i3vw4kd,9,1,strong,high
i3vw4kd,9,2,strong|implied,high
i3vw4kd,9,3,mentioned,medium
i3vwd9x,9,3,mentioned,medium
i3vwi0q,9,2,implied,medium
i3vx5rf,9,2,implied,medium
i3vxiz7,9,1,mentioned,high
i3vxq7s,9,3,mentioned,medium
i3vy935,9,3,mentioned,high
i3vykxd,9,1,rejected,medium
i3vyqv0,9,1,strong|implied,high
i3vyqv0,9,2,strong|implied,high
i3vys1d,9,1,mentioned,medium
i3vysc9,9,1,implied,medium
i3vz2e0,9,1,implied,high
i3vzs6q,9,1,mentioned,high
i3w03wg,9,3,implied,high
i3w03wg,9,4,implied,high
i3w0f4v,9,1,mentioned,high
i3w0suy,9,3,mentioned,medium
i3w0tv7,9,3,rejected,high
i3w100b,9,2,implied,medium
i3w14of,9,1,mentioned,medium
i3w1o5m,9,3,implied,medium
i3w1s3t,9,1,implied,high
i3w21wp,9,1,implied,medium
i3w2etk,9,1,mentioned,high
i3w2fb4,9,1,implied,high
i3w2miz,9,2,implied,medium
i3w2r3l,9,3,implied,medium
i3w2s7m,9,1,mentioned,high
i3w39df,9,1,mentioned,medium
i3w3tq0,9,1,mentioned,medium
i3w45d4,9,3,mentioned,high
i3w49fv,9,1,strong|implied|mentioned|rejected,high
i3w4h6z,9,4,implied,medium
i3w4qdy,9,3,strong,high
i3w4qve,9,4,rejected,high
i3w4tny,9,1,mentioned,medium
i3w4vod,9,4,implied,medium
i3w4z2b,9,2,implied,high
i3w52l2,9,4,implied,medium
i3w550z,9,1,implied,high
i3w56g6,9,2,implied,high
i3w5q3p,9,1,mentioned,medium
i3w5rhe,9,2,implied,high
i3w5wu5,9,2,implied,medium
i3w5xrb,9,3,implied,high
i3w5yhd,9,1,mentioned,medium
i3w60hh,9,2,strong|implied,high
i3w657q,9,2,strong|implied,high
i3w6enc,9,3,mentioned,medium
i3w6g27,9,3,implied,medium
i3w6gu6,9,3,implied,high
i3w6kx8,9,3,implied,medium
i3w6mn3,9,1,implied,medium
i3w6ooa,9,1,mentioned,medium
i3w6pwm,9,3,mentioned,medium
i3w6u7r,9,3,implied,medium
i3w73v3,9,1,mentioned,medium
i3w740b,9,3,mentioned,high
i3w7emm,9,1,mentioned,medium
i3w7g6y,9,3,implied,medium
i3w7rbt,9,3,implied,medium
i3w7wxw,9,3,strong|implied|mentioned|rejected,medium
i3w82qn,9,4,mentioned,medium
i3w84p6,9,2,implied,medium
i3w86kc,9,1,mentioned,medium
i3w87oi,9,3,implied,medium
i3w88dt,9,2,implied,medium
i3w8kgh,9,3,implied,high
i3w8kgh,9,4,implied,high
i3w8l4e,9,1,mentioned,medium
i3w8uq9,9,1,mentioned,medium
i3wa3w8,9,1,implied,medium
i3wa895,9,3,implied,medium
i3waebh,9,3,rejected,high
i3wagb2,9,1,mentioned,medium
i3wakh2,9,1,rejected,high
i3wakw8,9,3,implied,medium
i3wamog,9,2,implied,high
i3waqp7,9,2,mentioned,medium
i3wb4gg,9,3,mentioned,medium
i3wbbcd,9,1,mentioned,medium
i3wbrfy,9,3,implied,medium
i3wc1ok,9,3,implied,medium
i3wcazl,9,1,implied,medium
i3wcb0i,9,3,mentioned,medium
i3wcgzy,9,3,implied,high
i3wcs7p,9,3,implied,medium
i3wcwcg,9,3,implied,medium
i3wd0qv,9,1,implied,high
i3wel4p,9,3,mentioned,medium
i3wf4sp,9,1,mentioned,medium
i3wfepg,9,1,mentioned,medium
i3wfioh,9,1,implied,medium
i3wfppk,9,3,mentioned,high
i3wfvji,9,3,strong,high
i3wgj3s,9,1,mentioned,high
i3wgkhz,9,1,strong,high
i3wgnoa,9,2,implied,medium
i3wh3zb,9,3,mentioned,medium
i3wh5uw,9,3,implied,medium
i3whd9s,9,3,implied,medium
i3whrkl,9,2,implied,medium
i3wi444,9,3,mentioned,medium
i3wiul2,9,2,mentioned,medium
i3wiut3,9,3,mentioned,high
i3wivay,9,2,implied,high
i3wj95k,9,3,mentioned,medium
i3wjdw7,9,3,implied,high
i3wjf3e,9,1,implied,high
i3wjm7w,9,1,mentioned,high
i3wjo6l,9,2,implied,medium
i3wk34l,9,2,implied,high
i3wk93k,9,3,mentioned,high
i3wka3v,9,3,implied,medium
i3wkb5v,9,1,implied,high
i3wkm05,9,2,implied,medium
i3wktdj,9,3,mentioned,high
i3wl1tx,9,1,implied,medium
i3wlcnu,9,3,rejected,medium
i3wlij3,9,1,mentioned,high
i3wlk79,9,3,mentioned,medium
i3wlkfi,9,2,implied,medium
i3wm3o4,9,4,mentioned,high
i3wm80g,9,3,rejected,medium
i3wmfrr,9,1,mentioned,medium
i3wmmi5,9,3,strong,high
i3wmpmm,9,3,mentioned,high
i3wn828,9,3,mentioned,medium
i3wnfkb,9,2,implied,high
i3wnygf,9,3,implied,medium
i3wo86w,9,2,mentioned,medium
i3woglw,9,1,strong,high
i3wohbd,9,2,implied,medium
i3wohm6,9,3,mentioned,medium
i3wol50,9,1,mentioned,medium
i3wp06h,9,2,implied,medium
i3wq9m9,9,1,mentioned,high
i3wqhfw,9,2,strong|implied,high
i3wqqps,9,3,mentioned,medium
i3wqy6k,9,1,strong,high
i3wr0eg,9,1,mentioned,medium
i3wrsp9,9,2,implied,high
i3wrvl4,9,1,strong,high
i3wrvl4,9,3,implied,medium
i3wsfyp,9,4,mentioned,medium
i3wtkwf,9,3,implied,medium
i3wtp6y,9,3,implied,medium
i3wu0cq,9,3,strong,high
i3wu58r,9,1,mentioned,medium
i3wuqbi,9,1,mentioned,high
i3wuwtc,9,3,implied,medium
i3wuyfo,9,1,strong,high
i3wvbt7,9,1,mentioned,medium
i3wvxjp,9,1,mentioned,medium
i3wvxyi,9,4,implied,medium
i3ww8sk,9,1,mentioned,medium
i3ww8zi,9,2,implied,medium
i3wwj64,9,1,mentioned,medium
i3wwkog,9,1,implied,high
i3wwvdl,9,3,mentioned,high
i3wxm9p,9,3,mentioned,medium
i3wxsq9,9,3,implied,medium
i3wydxn,9,3,implied,medium
i3wzchi,9,4,implied,high
i3wzgqs,9,1,rejected,medium
i3wzuh9,9,3,implied,medium
i3x15f0,9,3,rejected,medium
i3x28nu,9,3,mentioned,medium
i3x2bq5,9,3,implied,high
i3x2ekd,9,1,implied,medium
i3x2i2s,9,2,implied,high
i3x38m2,9,3,strong,high
i3x3d6u,9,3,mentioned,medium
i3x3fbw,9,3,implied,high
i3x442f,9,3,implied,medium
i3x60pu,9,1,implied,high
i3x6eqe,9,1,implied,high
i3x6if6,9,1,mentioned,medium
i3x6vky,9,2,implied,high
i3x729r,9,1,implied,high
i3x75y9,9,1,mentioned,medium
i3x75y9,9,2,implied,medium
i3x7600,9,3,mentioned,high
i3x7eul,9,3,mentioned,medium
i3x7lec,9,2,mentioned,medium
i3x7njq,9,1,implied,medium
i3x94qd,9,1,mentioned,medium
i3x9bng,9,1,mentioned,medium
i3x9psv,9,3,implied,high
i3x9psv,9,4,implied,high
i3x9tpe,9,2,mentioned,medium
i3xa5cq,9,1,implied,medium
i3xacl2,9,2,strong|implied,high
i3xaq01,9,3,implied,medium
i3xats6,9,1,mentioned,medium
i3xbjzn,9,3,implied,high
i3xbt7n,9,2,strong|implied|mentioned|rejected,high
i3xceuv,9,3,implied,high
i3xcgil,9,1,strong|implied|mentioned|rejected,high
i3xcq3s,9,1,implied,medium
i3xcq3s,9,4,implied,medium
i3xcqzo,9,1,mentioned,medium
i3xcu9d,9,1,mentioned,medium
i3xd3m8,9,1,mentioned,high
i3xdegv,9,1,mentioned,medium
i3xekqy,9,2,implied,medium
i3xen6y,9,3,mentioned,high
i3xeq4i,9,1,mentioned,medium
i3xex0i,9,3,mentioned,high
i3xez6p,9,3,implied,medium
i3xf2l0,9,4,implied,medium
i3xfkya,9,4,mentioned,high
i3xgr5t,9,3,implied,high
i3xh3fw,9,2,implied,high
i3xh3fw,9,3,implied,medium
i3xhe40,9,1,implied,high
i3xhmm5,9,1,mentioned,high
i3xhtf8,9,1,strong|implied,high
i3xijws,9,2,strong,high
i3xiyiq,9,4,implied,high
i3xj0sz,9,2,strong|implied|mentioned|rejected,high
i3xjof5,9,1,mentioned,medium
i3xk1rn,9,3,rejected,medium
i3xk6x1,9,3,implied,medium
i3xk9nb,9,3,rejected,medium
i3xkarr,9,2,implied,medium
i3xkn4v,9,2,implied,medium
i3xl8bx,9,1,implied,medium
i3xm73z,9,4,implied,high
i3xnkrb,9,3,mentioned,high
i3xox1a,9,3,rejected,high
i3xoz1g,9,3,mentioned,medium
i3xpa4b,9,4,strong,medium
i3xq8v0,9,1,mentioned,medium
i3xqu84,9,1,strong,high
i3xs5gw,9,3,implied,medium
i3xsmks,9,2,implied,high
i3xu69k,9,1,implied,medium
i3xu69k,9,4,implied,medium
i3xuju9,9,1,implied,medium
i3xuju9,9,4,implied,medium
i3xukji,9,1,strong,high
i3xukji,9,2,strong|implied,medium
i3xukji,9,3,implied,medium
i3xvd05,9,1,strong,high
i3xvd05,9,4,implied,medium
i3xvkdm,9,4,rejected,high
i3xvyp3,9,2,implied,medium
i3xw0jg,9,1,implied,high
i3xwh4i,9,1,mentioned,high
i3xws5v,9,3,implied,medium
i3xwzfc,9,1,mentioned,medium
i3xxr3d,9,1,mentioned,medium
i3xxx0w,9,3,mentioned,medium
i3xyf5x,9,1,implied,medium
i3xyw6n,9,1,implied,medium
i3xyw6n,9,4,implied,medium
i3xzvx2,9,1,implied,medium
i3y09ig,9,1,mentioned,high
i3y0lsn,9,3,mentioned,medium
i3y10ap,9,3,implied,medium
i3y10ap,9,1,implied,medium
i3y167j,9,1,mentioned,medium
i3y1rii,9,3,implied,medium
i3y1s3j,9,3,mentioned,high
i3y1tqk,9,3,implied,medium
i3y1vdp,9,4,implied,medium
i3y35sc,9,3,rejected,high
i3y4sxk,9,1,mentioned,medium
i3y58ml,9,2,implied,high
i3y5co4,9,3,mentioned,medium
i3y5n8m,9,4,implied,medium
i3y5pq4,9,2,mentioned,medium
i3y7w08,9,1,implied,medium
i3y81sl,9,1,mentioned,medium
i3y8k7r,9,3,implied,high
i3y8kio,9,2,implied,high
i3y8tef,9,4,rejected,high
i3y98qu,9,3,rejected,medium
i3y9ig3,9,1,rejected,high
i3y9q2e,9,2,implied,high
i3y9u9o,9,3,implied,high
i3ya9t5,9,3,strong,high
i3yahyj,9,3,implied,medium
i3yboil,9,3,mentioned,high
i3ybp0f,9,4,implied,high
i3yby3t,9,2,implied,medium
i3yc2zs,9,1,mentioned,high
i3yckup,9,3,implied,medium
i3yde25,9,2,rejected,medium
i3ydocs,9,2,implied,medium
i3ye0py,9,4,implied,medium
i3yece2,9,1,mentioned,high
i3yee2s,9,2,implied,medium
i3yf720,9,3,implied,high
i3yf8vg,9,3,implied,medium
i3yfjpu,9,3,implied,medium
i3yfl3k,9,3,mentioned,high
i3yg5z5,9,3,implied,medium
i3ygg4j,9,2,implied,high
i3yglz5,9,1,mentioned,medium
i3yh8iu,9,3,mentioned,medium
i3yitk9,9,3,mentioned,high
i3yjzgt,9,1,rejected,high
i3yk44e,9,3,implied,high
i3ykg5m,9,4,implied,medium
i3ykpte,9,1,mentioned,medium
i3ymsc9,9,2,implied,medium
i3yn4cd,9,3,strong|implied|mentioned|rejected,medium
i3ynjq4,9,3,rejected,medium
i3yoad7,9,1,mentioned,medium
i3yormm,9,3,mentioned,medium
i3ypble,9,3,implied,medium
i3ypypy,9,3,rejected,high
i3ytdxq,9,3,implied,medium
i3ytqyz,9,2,implied,high
i3yvx3e,9,3,strong,high
i3yw5iy,9,1,mentioned,medium
i3ywle2,9,2,implied,medium
i3ywp02,9,1,implied,medium
i3ywx3x,9,3,mentioned,high
i3yxdr9,9,3,implied,medium
i3yxz0w,9,4,implied,medium
i3yy7mo,9,3,implied,medium
i3yyds9,9,2,implied,medium
i3yyi14,9,1,mentioned,medium
i3yyqe7,9,1,implied,high
i3yyrac,9,3,mentioned,medium
i3yyren,9,1,mentioned,medium
i3yyren,9,2,implied,medium
i3yyszl,9,3,implied,high
i3yz549,9,1,strong,high
i3z09r6,9,3,implied,high
i3z0dhd,9,3,mentioned,medium
i3z1722,9,2,implied,medium
i3z19d3,9,2,strong,high
i3z1g1i,9,2,implied,high
i3z1ri5,9,1,strong,high
i3z1ri5,9,4,implied,medium
i3z33zc,9,3,mentioned,medium
i3z3h5e,9,2,implied,medium
i3z3l9k,9,1,rejected,high
i3z3l9k,9,4,implied,medium
i3z3m7z,9,2,implied,high
i3z3r2e,9,2,strong|implied,high
i3z3r2e,9,1,strong|implied,high
i3z3r7k,9,2,mentioned,medium
i3z3w02,9,3,implied,medium
i3z484y,9,2,implied,high
i3z5px8,9,1,implied,medium
i3z5t2b,9,1,mentioned,medium
i3z606d,9,4,implied,high
i3z62qd,9,3,implied,medium
i3z6n7p,9,2,mentioned,medium
i3z6oev,9,3,mentioned,medium
i3z6xzq,9,1,rejected,high
i3z6yr7,9,2,strong|implied|mentioned|rejected,medium
i3z7129,9,2,implied,high
i3z7qya,9,3,implied,medium
i3z7t5r,9,3,implied,medium
i3z81kq,9,3,implied,medium
i3z83ea,9,4,mentioned,medium
i3z8f5m,9,1,mentioned,medium
i3z8n57,9,1,mentioned,medium
i3z8xf2,9,2,implied,high
i3z92ti,9,1,mentioned,medium
i3z9fyv,9,1,implied,high
i3z9fyv,9,2,implied,high
i3z9fyv,9,4,implied,medium
i3z9hoj,9,1,mentioned,high
i3z9ld0,9,2,strong|implied,high
i3za0gy,9,2,implied,high
i3zagnn,9,4,implied,medium
i3zalqz,9,1,implied,medium
i3zalqz,9,4,strong,medium
i3zb3dw,9,3,mentioned,high
i3zb3dw,9,4,strong|implied,high
i3zb4j6,9,1,rejected,high
i3zb67r,9,1,mentioned,medium
i3zbboh,9,3,mentioned,high
i3zbxrl,9,4,implied,medium
i3zc2iz,9,1,implied,high
i3zc88g,9,1,implied,high
i3zcdhv,9,3,mentioned,high
i3zd7ca,9,1,mentioned,medium
i3zdxpd,9,1,rejected,high
i3ze6fe,9,2,implied,high
i3zeaj7,9,1,mentioned,medium
i3zedti,9,2,strong|implied|mentioned|rejected,high
i3zeu6x,9,2,rejected,high
i3zf7mc,9,4,implied,medium
i3zf9v0,9,1,mentioned,medium
i3zfm05,9,1,implied,high
i3zg3s2,9,1,strong|implied,high
i3zg7an,9,1,mentioned,medium
i3zgfu8,9,3,implied,high
i3zgyec,9,2,implied,medium
i3zh2g7,9,4,rejected,high
i3zhvxv,9,1,rejected,high
i3zi8km,9,3,mentioned,high
i3zjhly,9,3,implied,medium
i3zjhyt,9,3,implied,medium
i3zjodh,9,1,mentioned,medium
i3zkgiq,9,1,mentioned,medium
i3zkt18,9,4,implied,medium
i3zlboe,9,3,implied,high
i3zlt95,9,2,strong|implied,high
i3zn8pj,9,3,implied,high
i3zp5er,9,3,implied,high
i3zq0yn,9,2,implied,medium
i3zq1hm,9,2,implied,medium
i3zq786,9,4,implied,high
i3zq9ih,9,3,implied,medium
i3zr9hc,9,2,strong|implied,high
i3zrdto,9,4,implied,medium
i3zrhsg,9,1,rejected,high
i3zsfe6,9,3,implied,medium
i3zsuh6,9,1,mentioned,high
i3zt5mw,9,1,mentioned,medium
i3ztjeb,9,3,implied,medium
i3ztw3j,9,2,implied,high
i3zv6xm,9,1,mentioned,high
i3zvg24,9,2,mentioned,medium
i3zvqbh,9,4,implied,medium
i3zvvcy,9,3,mentioned,medium
i3zwvmq,9,2,implied,medium
i3zwvmq,9,3,mentioned,medium
i3zx21n,9,2,strong,high
i3zx82s,9,3,implied,medium
i3zxcct,9,3,rejected,medium
i3zxdql,9,1,mentioned,high
i3zxdql,9,3,mentioned,medium
i3zxiyh,9,2,implied,medium
i3zxlqa,9,1,rejected,medium
i3zy48o,9,2,implied,high
i3zyfzy,9,1,mentioned,medium
i3zyhao,9,1,mentioned,medium
i3zyhm9,9,1,mentioned,high
i3zz5l7,9,1,implied,medium
i3zz89p,9,3,mentioned,medium
i3zz8hb,9,2,mentioned,medium
i3zzake,9,1,mentioned,high
i3zzh51,9,1,implied,high
i400i2h,9,1,implied,medium
i401f5k,9,1,mentioned,medium
i401ie3,9,2,implied,high
i40270t,9,1,implied,medium
i402g2s,9,4,rejected,medium
i402z27,9,3,implied,medium
i40350n,9,1,mentioned,medium
i4035gu,9,1,implied,high
i403p7a,9,3,implied,medium
i404mtf,9,1,implied,medium
i404x2d,9,1,mentioned,medium
i4053nd,9,2,rejected,high
i405dgf,9,2,implied,medium
i4065a8,9,4,implied,medium
i4066oo,9,1,mentioned,high
i4069il,9,1,mentioned,medium
i407pgu,9,1,strong,high
i407pgu,9,2,implied,high
i408ig4,9,1,mentioned,medium
i409ywj,9,1,mentioned,medium
i40a26f,9,1,mentioned,medium
i40b7s2,9,1,mentioned,high
i40cbi4,9,3,mentioned,medium
i40ccq1,9,1,mentioned,medium
i40dp5b,9,2,implied,high
i40dw1w,9,1,strong|implied|mentioned|rejected,high
i40e3q0,9,2,mentioned,medium
i40eq3f,9,2,implied,high
i40fj3b,9,1,mentioned,medium
i40g37c,9,2,mentioned,medium
i40gaob,9,3,mentioned,medium
i40gmdq,9,1,mentioned,medium
i40hg28,9,3,mentioned,medium
i40hmib,9,3,mentioned,medium
i40hwsc,9,3,implied,medium
i40hwxr,9,3,mentioned,medium
i40id2f,9,1,mentioned,high
i40ier4,9,3,strong,high
i40js2t,9,3,mentioned,medium
i40k9x3,9,2,implied,medium
i40l96u,9,1,mentioned,medium
i40lr2w,9,2,mentioned,medium
i40lw5o,9,3,mentioned,medium
i40mc2i,9,2,implied,medium
i40mc2i,9,1,implied,medium
i40mkte,9,2,implied,medium
i40mpm0,9,2,rejected,high
i40mshu,9,3,implied,high
i40nanc,9,1,rejected,high
i40oy8t,9,2,mentioned,medium
i40phl4,9,1,mentioned,high
i40rymr,9,2,implied,high
i40s7pl,9,3,mentioned,medium
i40vjf3,9,3,implied,medium
i40vk13,9,1,implied,medium
i40y7tx,9,3,implied,medium
i40ygo8,9,2,implied,medium
i40yohn,9,3,implied,high
i40z0js,9,3,strong,high
i40z6ll,9,4,implied,medium
i410tk1,9,4,strong,high
i411y7u,9,1,mentioned,medium
i4127qg,9,4,strong,high
i412c7y,9,4,implied,medium
i412ggj,9,4,implied,medium
i412x4i,9,2,implied,medium
i4137bm,9,2,implied,medium
i413c6v,9,1,mentioned,medium
i413tg3,9,1,implied,medium
i414q6v,9,2,implied,high
i4150m7,9,3,mentioned,high
i415rxt,9,3,mentioned,high
i418qj5,9,4,implied,medium
i419gj9,9,4,implied,high
i41b9uj,9,4,implied,medium
i41bndh,9,3,strong,high
i41c7x8,9,3,mentioned,medium
i41cvqa,9,2,implied,high
i41ed92,9,1,strong|implied,high
i41ei42,9,2,strong|implied|mentioned|rejected,high
i41eoti,9,3,implied,medium
