comment_id,episode,entity_canonical_name,extracted_as,confidence
i0b66oh,5,Ricken,Ricken,high
i0b66oh,5,Harmony Cobel,the boss,medium
i0b6fyy,5,Ricken,Rickon,high
i0b6hhu,5,Mark Scout,he,high
i0b6to3,5,Ricken,Ricken,high
i0b72fo,5,Mark Scout,MS,high
i0b75md,5,Mark Scout,MS,high
i0b7bgo,5,Mark Scout,Mark,high
i0b7bgo,5,Helly R.,Hellie,high
i0b7bgo,5,Dylan,Dylan,high
i0b7bgo,5,Graner,Graner,high
i0b7bgo,5,Harmony Cobel,Cobel,high
i0b7nzq,5,Ricken,BIL's,high
i0b7nzq,5,Mark Scout,Mark,high
i0b7q93,5,Helly R.,they,high
i0b7q93,5,Harmony Cobel,that other higher up,medium
i0b8581,5,Ricken,Ricken,high
i0b8d6v,5,Gabby,the rich pregnant woman,high
i0b8djc,5,Mark Scout,MS,high
i0b8djc,5,Ricken,Ricken,high
i0b8n48,5,Ricken,Ricken,high
i0b8w90,5,Harmony Cobel,she,high
i0b8w90,5,Irving,Irv,high
i0b8wgd,5,Mark Scout,Mark,high
i0b9l2q,5,Ricken,Ricken,high
i0b9pt1,5,Helly R.,Helley,high
i0b9yul,5,Dylan,Dylan,high
i0ba69k,5,Ricken,Ricken,high
i0bakpw,5,Mark Scout,Mark S.,high
i0bbqij,5,Ricken,Ricken,high
i0bbs7z,5,Ricken,Ricken,high
i0bcucx,5,Harmony Cobel,Cobel,high
i0bdzv5,5,Mark Scout,Mark,high
i0bdzv5,5,Helly R.,Helly,high
i0bdzv5,5,Ricken,Ricken,high
i0be25o,5,Harmony Cobel,she,high
i0be25o,5,Mark Scout,them,high
i0bfh9v,5,Harmony Cobel,she,high
i0bflaa,5,Helly R.,she,high
i0bflaa,5,Mark Scout,his outie,high
i0bfmr3,5,Mark Scout,Mark,high
i0bfogp,5,Mark Scout,Mark's sister,high
i0bgesg,5,Mark Scout,MS,high
i0bh2v4,5,Helly R.,Helly,high
i0bh4ve,5,Helly R.,her,high
i0bh561,5,Ricken,Ricken,high
i0bhb6n,5,Ricken,Ricken,high
i0bhdx8,5,Mark Scout,Mark's wife,medium
i0biemc,5,Ricken,Ricken,high
i0bj4m7,5,Helly R.,Helly,high
i0bj4m7,5,Mark Scout,Mark,high
i0bja4s,5,Mark Scout,Mark,high
i0bjm7l,5,Helly R.,Innie helly,high
i0bjm7l,5,Mark Scout,we,medium
i0bjtka,5,Mark Scout,Mark,high
i0bjtka,5,Ricken,Ricken,high
i0bklf4,5,Ricken,Ricken,high
i0bl794,5,Dylan,Dylan’s,high
i0bl794,5,Burt,Burt,high
i0bml4y,5,Mark Scout,MS,high
i0bml4y,5,Ricken,Ricken,high
i0bmw5h,5,Ricken,Ricken,high
i0bn3qi,5,Dylan,Dylan,high
i0bn3qi,5,Irving,Irv,high
i0bnoav,5,Irving,Irv,high
i0bnoav,5,Mark Scout,Mark,high
i0bo35g,5,Gabby,Gabby lady,high
i0bo7tk,5,Mark Scout,MS,high
i0bo7tk,5,Ricken,Ricken,high
i0bqbo0,5,Ricken,Ricken,high
i0bqez4,5,Helly R.,her,high
i0br5ig,5,Mark Scout,MS,high
i0br5ig,5,Ricken,Ricken,high
i0brfu9,5,Ricken,Ricken,high
i0brfu9,5,Burt,Burt,high
i0brfu9,5,Irving,Irv,high
i0brgvf,5,Mark Scout,Mark,high
i0brgvf,5,Ricken,Ricken,high
i0brn18,5,Ricken,Ricken,high
i0brn18,5,Helly R.,Helly R,high
i0brn18,5,Mark Scout,Mark,high
i0brsqa,5,Mark Scout,MS,high
i0brw7u,5,Helly R.,Helly,high
i0bs4e8,5,Helly R.,Helly,high
i0btyax,5,Burt,burt,high
i0buffw,5,Helly R.,she,high
i0buffw,5,Lumon Industries,Lumon,high
i0buy7b,5,Ricken,Ricken,high
i0bv2ht,5,Harmony Cobel,Cobel,high
i0bv38y,5,Mark Scout,MS,high
i0bv7t0,5,Mark Scout,Mark,high
i0bvfdj,5,Mark Scout,he,high
i0bvfdj,5,Helly R.,her,high
i0bw009,5,Mark Scout,wrangler's outtie,high
i0bw8qe,5,Mark Scout,Mark,high
i0bwxib,5,Ricken,Ricken,high
i0bxis5,5,Harmony Cobel,Harmony,high
i0bxrna,5,Mark Scout,MS,high
i0bxrna,5,Helly R.,her,high
i0bxs4l,5,Mark Scout,MS,high
i0bxu37,5,Mark Scout,Mark,high
i0bxu37,5,Helly R.,Helly,high
i0bxu70,5,Mark Scout,Mark,high
i0bxu70,5,Dylan,Dylan,high
i0bxu70,5,Irving,Irv,high
i0bxu70,5,Helly R.,Helly,high
i0bxu70,5,Kier Eagan,Kier Eagan,medium
i0bxwml,5,Burt,Burt,high
i0bxzqh,5,Burt,Bert,high
i0bydt4,5,Mark Scout,Mark,high
i0bydt4,5,Helly R.,Helly,high
i0bydt4,5,Harmony Cobel,her,medium
i0byv1k,5,Harmony Cobel,Harmony,high
i0byxl2,5,Mark Scout,MS,high
i0byxl2,5,Irving,Irving,medium
i0bza2i,5,Harmony Cobel,Cobel,high
i0bza2i,5,Graner,Graner,high
i0bztct,5,Irving,Irving,high
i0c0isl,5,Mark Scout,MS,high
i0c149l,5,Dylan,Dylan,high
i0c1biw,5,Ricken,the guy,high
i0c1djx,5,Ricken,Ricken,high
i0c1f8y,5,Ricken,Ricken,high
i0c27la,5,Ricken,Ricken,high
i0c2iwk,5,Ricken,Ricken,high
i0c33uo,5,Helly R.,she,high
i0c33uo,5,Ricken,Ricken,high
i0c3k8a,5,Ms. Casey,Casey,high
i0c3k8a,5,Helly R.,Helly,high
i0c3lic,5,Helly R.,Helly,high
i0c3rt6,5,Mark Scout,MS,high
i0c55cy,5,Ricken,Ricken,high
i0c55e0,5,Helly R.,Helly,high
i0c55e0,5,Mark Scout,Mark,high
i0c726m,5,Ricken,Ricken,high
i0c7jez,5,Ricken,the book,high
i0c7jez,5,Mark Scout,MS,high
i0c7lf8,5,Ricken,Ricken,high
i0c7o0a,5,Helly R.,her,high
i0c7o0a,5,Ricken,Ricken,high
i0c7rm9,5,Ricken,the rich pregnant lady,high
i0c7z3z,5,Ricken,Ricken,high
i0c80hi,5,Ricken,the rich pregnant lady’s partner,medium
i0c8kid,5,Mark Scout,Mark's sister,medium
i0c8kid,5,Ricken,Ricken,high
i0c8m0p,5,Mark Scout,Marks,high
i0c8m0p,5,Ms. Casey,Ms. Casey,high
i0c8m0p,5,Harmony Cobel,Harmony,high
i0c944q,5,Mark Scout,Mark,high
i0c944q,5,Helly R.,Helly,high
i0ca8up,5,Mark Scout,he,high
i0ca8up,5,Ricken,the book,high
i0ca8up,5,Harmony Cobel,Cobel,high
i0cad7q,5,Ricken,Ricken,high
i0cadaj,5,Ricken,Ricken,high
i0cbftt,5,Mark Scout,Mark,high
i0cbftt,5,Helly R.,Helly,high
i0cbftt,5,Ricken,Ricken,high
i0cbmdd,5,Ms. Casey,Ms. Casey,high
i0cbq6x,5,Harmony Cobel,she,high
i0cc2hj,5,Harmony Cobel,Cobel,high
i0cc8da,5,Mark Scout,outtie Mark,high
i0cc8da,5,Helly R.,Helly,medium
i0cd23e,5,Mark Scout,MS,high
i0cemmy,5,Helly R.,Helly,high
i0cemmy,5,Mark Scout,Mark,high
i0cewn4,5,Mark Scout,Mark,high
i0cg6xd,5,Petey,Petey,high
i0cg6xd,5,Irving,Irving,high
i0cge2f,5,Helly R.,her,high
i0cge2f,5,Mark Scout,him,high
i0cgfv8,5,Helly R.,her,high
i0cgfv8,5,Mark Scout,him,high
i0ch3et,5,Burt,Burt,high
i0cijuv,5,Mark Scout,Mark,high
i0cijuv,5,Ricken,Ricken,high
i0cj2c8,5,Helly R.,Helly,high
i0ckki6,5,Mark Scout,Mark,high
i0cnlep,5,Ricken,Ricken,high
i0cnqre,5,Mark Scout,Mark,high
i0cnqre,5,Ricken,Ricken,high
i0cnyra,5,Petey,Petey,high
i0cqyrw,5,Irving,Irving,high
i0cqyrw,5,Petey,Peter,medium
i0cr582,5,Harmony Cobel,Cobel,high
i0cr582,5,Ricken,Kier,medium
i0crrpf,5,Petey,Petey,high
i0crrpf,5,Irving,Irving,high
i0crz3e,5,Dylan,Dylan,high
i0crz3e,5,Ricken,the book,high
i0crz3e,5,Milchik,Milchik,medium
i0cs8si,5,Harmony Cobel,Cobel,high
i0cs8si,5,Graner,Graner,high
i0cs8si,5,Petey,Petey,high
i0csed6,5,Mark Scout,Mark,high
i0csul5,5,Harmony Cobel,Cobel,high
i0csul5,5,Ricken,Ricken,high
i0ctktw,5,Harmony Cobel,Cobel,high
i0ctr8v,5,Ms. Casey,Ms Casey,high
i0ctr8v,5,Irving,Irv,high
i0ctr8v,5,Burt,Burt,high
i0cu1ma,5,Mark Scout,Mark,high
i0cu1ma,5,Helly R.,Helly,high
i0cvdch,5,Mark Scout,Mark,high
i0cvdch,5,Petey,Petey,high
i0cvkjq,5,Mark Scout,MS,high
i0cvmev,5,Ricken,Ricken,high
i0cwld5,5,Petey,Petey,high
i0cwld5,5,Ms. Casey,Ms Casey,high
i0cy4ts,5,Helly R.,she,high
i0cy4ts,5,Ricken,her fathers,medium
i0czg6l,5,Helly R.,She,high
i0czvrc,5,Ricken,Ricken,high
i0czvrc,5,Mark Scout,Mark S.,high
i0czvrc,5,Helly R.,Helly R,high
i0d1bqf,5,Mark Scout,MS,high
i0d1bqf,5,Ricken,Ricken,high
i0d20pk,5,Irving,Irv,high
i0d20pk,5,Dylan,Dylan,high
i0d20pk,5,Helly R.,Helly,high
i0d20pk,5,Mark Scout,Mark,high
i0d2838,5,Ricken,Ricken,high
i0d3xzv,5,Mark Scout,Mark,high
i0d48ua,5,Irving,Irv,high
i0d48ua,5,Burt,Burt,high
i0d50z6,5,Mark Scout,MS,high
i0d5ab6,5,Harmony Cobel,Ms Cobel,high
i0d6cdg,5,Mark Scout,MS,high
i0d89s8,5,Mark Scout,MS,high
i0dd43g,5,Mark Scout,Mark,high
i0dd43g,5,Ricken,Ricken,high
i0de1eo,5,Gabby,the rich pregnant lady,high
i0dfbzy,5,Ricken,Ricken,high
i0dgv7v,5,Harmony Cobel,Harmony,high
i0di37x,5,Harmony Cobel,Milchick,medium
i0dicis,5,Mark Scout,MS,high
i0digvf,5,Petey,Petey,high
i0digvf,5,Helly R.,Helly,high
i0dje03,5,Ricken,Ricken,high
i0dje03,5,Harmony Cobel,Harmony,high
i0dje03,5,Dylan,Milchik,medium
i0djoox,5,Mark Scout,MS,high
i0djoox,5,Ricken,Ricken,high
i0dkpgb,5,Mark Scout,Mark,high
i0dkpgb,5,Ricken,the parents or grandparents,medium
i0dmzga,5,Helly R.,Helly,high
i0dopr6,5,Helly R.,Helly,high
i0dosfn,5,Ms. Casey,Ms. Casey,high
i0dpi00,5,Gabby,the rich woman,high
i0dql84,5,Mark Scout,Mark S,high
i0dxo6a,5,Mark Scout,Mark,high
i0dxo6a,5,Ricken,Ricken,high
i0e01ti,5,Ricken,Ricken,high
i0e3wtj,5,Helly R.,Helly,high
i0e3wtj,5,Ricken,Ricken,high
i0e5cwf,5,Mark Scout,MS,high
i0e5cwf,5,Ricken,Ricken,high
i0e6763,5,Ricken,Rickon,high
i0e6763,5,Mark Scout,Mark,high
i0e6oxo,5,Petey,Petey,high
i0e6zw2,5,Gabby,the rich pregnant lady,high
i0e73bt,5,Dylan,Dylan G,high
i0e7s8b,5,Mark Scout,Mark,high
i0e7s8b,5,Ricken,Ricken,high
i0e91rj,5,Irving,Irving,high
i0ecoek,5,Harmony Cobel,Cobel,high
i0ecoek,5,Petey,Petey,high
i0ee2p7,5,Ricken,Ricken,high
i0ee2sk,5,Ricken,Ricken,high
i0ee2sk,5,Gabby,Gabby,medium
i0eez3y,5,Mark Scout,Mark's,high
i0eg6up,5,Harmony Cobel,Harmony,high
i0eg6up,5,Ms. Casey,Ms Casey,high
i0ejjlc,5,Ms. Casey,Ms Casey,high
i0ejjlc,5,Harmony Cobel,Cobel,high
i0ellhe,5,Helly R.,Helly,high
i0ellhe,5,Ricken,Ricken,high
i0emfqq,5,Ricken,Ricken,high
i0eni6k,5,Helly R.,Helly,high
i0eni6k,5,Ricken,Ricken,high
i0er3jq,5,Helly R.,Helly,high
i0er3jq,5,Ricken,Ricken,high
i0erynv,5,Ricken,Ricken,high
i0esho7,5,Ricken,Ricken,high
i0esho7,5,Mark Scout,Mark,high
i0esxfp,5,Ricken,Ricken,high
i0et1wk,5,Burt,Burt,high
i0et1wk,5,Irving,Irving,high
i0eu1t3,5,Gabby,the rich pregnant lady,high
i0eu1t3,5,Ricken,the woman in the cabin,medium
i0eu902,5,Burt,Burt’s,high
i0ev368,5,Ricken,Ricken,high
i0f8m6c,5,Ms. Casey,Ms. Casey,high
i0f8m6c,5,Harmony Cobel,Harmony,high
i0f8rrw,5,Burt,Walken,high
i0f8rrw,5,Irving,Turturro,high
i0f9qfm,5,Gabby,the rich pregnant lady,high
i0f9qfm,5,Ricken,Ricken,high
i0fa9p5,5,Mark Scout,MS,high
i0fbqgt,5,Mark Scout,Mark,high
i0fckcy,5,Mark Scout,MS,high
i0fcw79,5,Mark Scout,Mark,high
i0fcw79,5,Ricken,Ricken,high
i0fd5b7,5,Helly R.,Helly,high
i0fejux,5,Ricken,Ricken,high
i0ff4ss,5,Mark Scout,MS,high
i0fh1rx,5,Ricken,the book,high
i0fhemj,5,Ricken,Ricken,high
i0fhm2s,5,Helly R.,her outie,high
i0fhs1y,5,Helly R.,Hellie,high
i0fi3x8,5,Mark Scout,his sister,high
i0fi3x8,5,Ricken,Riley,medium
i0fi50l,5,Mark Scout,MS,high
i0fitjq,5,Irving,Irving,high
i0fitjq,5,Dylan,Dylan,high
i0fitjq,5,Ricken,Ricken,high
i0fjq6c,5,Helly R.,Helly R.,high
i0flakx,5,Mark Scout,MS,high
i0flfk6,5,Mark Scout,Marks,high
i0flfk6,5,Ricken,Ricken,high
i0flt94,5,Ricken,Ricken,high
i0fmstg,5,Mark Scout,Mark,high
i0fmstg,5,Ms. Casey,Ms Casey,high
i0fmstg,5,Harmony Cobel,Harmony,high
i0fmstg,5,Irving,Irving,high
i0fpcz6,5,Ricken,Ricken,high
i0fq69g,5,Harmony Cobel,Harmony Cobel,high
i0frkiz,5,Petey,Petey,high
i0ft7jw,5,Harmony Cobel,Coble,high
i0ft7jw,5,Mark Scout,Marks,high
i0ft7jw,5,Dylan,Milchick,medium
i0fusyl,5,Ricken,Rickens,high
i0fusyl,5,Mark Scout,Mark,high
i0fvapl,5,Mark Scout,MS,high
i0fvdh9,5,Ricken,Ricken,high
i0fvrfl,5,Harmony Cobel,harmony,high
i0fvrfl,5,Petey,Petey,high
i0fvrfl,5,Mark Scout,MS,high
i0fyr4f,5,Ricken,Ricken,high
i0g55t5,5,Ricken,Rupert Grint,high
i0g5fgr,5,Mark Scout,MS,high
i0g79kr,5,Ricken,Ricken,high
i0g7qnu,5,Helly R.,Helly,high
i0g7qnu,5,Mark Scout,Mark,high
i0gblkx,5,Ricken,Ricken,high
i0geji2,5,Ricken,Ricken,high
i0gj5g7,5,Ms. Casey,Ms. Casey,high
i0gj7kx,5,Mark Scout,MARK!!!!!,high
i0gjebj,5,Irving,Irving B,medium
i0gjebj,5,Mark Scout,Mark A-R,medium
i0gjzjq,5,Petey,Petey,high
i0gk1ne,5,Mark Scout,Mark,high
i0gl0fk,5,Ricken,Ricken,high
i0gmpkw,5,Mark Scout,Mark,high
i0gmpkw,5,Ricken,Ricken,high
i0gms1j,5,Mark Scout,MS,high
i0grtok,5,Ricken,Ricken,high
i0gsfjz,5,Gabby,the rich pregnant lady,high
i0gsfjz,5,Mark Scout,Marks sister,medium
i0gta9z,5,Irving,Irv,high
i0gta9z,5,Burt,Burt,high
i0gta9z,5,Petey,Petey,high
i0gta9z,5,Harmony Cobel,Harmony,high
i0gwm8j,5,Mark Scout,Mark,high
i0gwm8j,5,Harmony Cobel,she,high
i0gxooj,5,Helly R.,Helly,high
i0gzaiz,5,Mark Scout,Mark,high
i0gzaiz,5,Harmony Cobel,her alter ego,medium
i0gzaiz,5,Ricken,Ricken,high
i0h0jtq,5,Mark Scout,MS,high
i0hmwh0,5,Mark Scout,Mark’s Sister,high
i0hmwh0,5,Graner,Mr Graner,high
i0hnu3w,5,Mark Scout,Mark,high
i0hnu3w,5,Helly R.,Helly,high
i0hnu3w,5,Ricken,Ricken,high
i0hog8v,5,Mark Scout,MS,high
i0hsg0j,5,Gabby,Gabby,high
i0hsg0j,5,Ricken,Ricken,high
i0hsmzd,5,Ricken,Ricken,high
i0hxju2,5,Petey,Petey,high
i0hxju2,5,Harmony Cobel,Milchik,medium
i0i59v8,5,Harmony Cobel,Milchick,high
i0i8xjd,5,Helly R.,she,high
i0i8xjd,5,Ricken,her credentials,high
i0il6k1,5,Ricken,God,medium
i0in819,5,Mark Scout,MS,high
i0in819,5,Ricken,Ricken,high
i0iolbj,5,Mark Scout,MS,high
i0iolbj,5,Ricken,Ricken,high
i0iuqot,5,Helly R.,she,high
i0j0ys3,5,Burt,Burt,high
i0j4fp1,5,Petey,Petey,high
i0j8erd,5,Mark Scout,Mark S.,high
i0j8erd,5,Ricken,Ricken,high
i0j8erd,5,Dylan,Dylan,high
i0jc18p,5,Ricken,Ricken,high
i0jj62y,5,Ricken,Ricken,high
i0jjhjg,5,Harmony Cobel,Corbel,high
i0jk1eh,5,Ricken,Ricken,high
i0jk8pk,5,Irving,Irv,high
i0jk8pk,5,Burt,Burt,high
i0jt62f,5,Mark Scout,MS,high
i0juehp,5,Ricken,Ricken,high
i0jvw8o,5,Mark Scout,MS,high
i0k10au,5,Gabby,the rich pregnant lady,high
i0k10au,5,Graner,Grainer,high
i0k1n6i,5,Mark Scout,Mark S.,high
i0k1n6i,5,Petey,Petey,high
i0k1n6i,5,Helly R.,Helly,high
i0kb5hl,5,Ricken,the Daughter,medium
i0ke5nd,5,Harmony Cobel,Cobel,high
i0ke5nd,5,Milchick,Milchick,high
i0kr2nf,5,Ricken,Ricken,high
i0kuxhr,5,Helly R.,Helly,high
i0kuxhr,5,Dylan,Dylan,high
i0l9a3u,5,Harmony Cobel,Cobel,high
i0l9a3u,5,Milchik,Milchik,medium
i0l9h6m,5,Helly R.,Helly,high
i0le6z9,5,Helly R.,Helly,high
i0lhsed,5,Helly R.,Helly,high
i0lhsed,5,Mark Scout,Mark,high
i0llv7x,5,Mark Scout,his wife,high
i0mcrmf,5,Harmony Cobel,Harmonys,high
i0mnwzq,5,Ricken,Ricken,high
i0mvzzu,5,Ricken,Ricken,high
i0n4134,5,Graner,Mr. Graner,high
i0n4134,5,Harmony Cobel,Ms. Cobel,high
i0npr13,5,Gabby,the rich lady having a baby,high
i0o1oxq,5,Mark Scout,Mark,high
i0o1oxq,5,Ricken,Ricken,high
i0odon1,5,Ricken,Ricken,high
i0oe0vk,5,Dylan,Dylan,high
i0oe0vk,5,Burt,Christopher Walken,medium
i0oor6o,5,Harmony Cobel,she,high
i0ox1bs,5,Ricken,Ricken,high
i0p7foi,5,Mark Scout,Adam Scott,high
i0p9kus,5,Mark Scout,Mark,high
i0p9kus,5,Helly R.,Helly,high
i0p9kus,5,Ricken,Ricken,high
i0pgn8n,5,Ricken,Ricken,high
i0plakl,5,Mark Scout,Mark's outie,high
i0plakl,5,Petey,Petey,high
i0pm0ua,5,Mark Scout,the man feeding them,medium
i0pme2p,5,Ricken,Ricken,high
i0pplep,5,Harmony Cobel,Harmony,high
i0pplep,5,Milchik,milchik,medium
i0pwdsq,5,Ricken,the guy,high
i0q0jqk,5,Helly R.,Helly,high
i0q0jqk,5,Mark Scout,Mark,high
i0q6bng,5,Helly R.,Helly,high
i0q6bng,5,Milchik,Milchik,medium
i0q9ovp,5,Helly R.,Helly,high
i0qkn5g,5,Helly R.,Helly,high
i0qmy9n,5,Harmony Cobel,Harmony,high
i0qmy9n,5,Irving,Irv,high
i0qmy9n,5,Burt,Burt,high
i0qrx2e,5,Mark Scout,Mark,high
i0qrx2e,5,Harmony Cobel,she,medium
i0qs6g2,5,Helly R.,Helly,high
i0r4dze,5,Helly R.,Outie Helly,high
i0r8a1r,5,Ricken,daddy,high
i0rhbdf,5,Helly R.,she,high
i0s9sw7,5,Helly R.,Innie Helly,high
i0s9vfx,5,Mark Scout,Outtie Mark,high
i0s9vfx,5,Ricken,Ricken,high
i0sdou5,5,Ricken,Ricken/Rickon,high
i0sdou5,5,Mark Scout,Mark,high
i0smr1l,5,Mark Scout,MS,high
i0snm9w,5,Mark Scout,Mark,high
i0t4cqi,5,Mark Scout,Mark,high
i0ta8v9,5,Irving,Irving,high
i0tr2mi,5,Mark Scout,MS,high
i0trbtf,5,Helly R.,Helly,high
i0try23,5,Mark Scout,Mark,high
i0try23,5,Dylan,Dylan,high
i0ttmqe,5,Irving,Irving,high
i0ttmqe,5,Burt,Burt,high
i0tvnrn,5,Graner,Graner,high
i0tylyl,5,Ricken,Ricken,high
i0u2a03,5,Helly R.,Helly,high
i0unu4z,5,Irving,Irving,high
i0unu4z,5,Burt,Burt,high
i0unu4z,5,Mark Scout,Mark,high
i0uoh1d,5,Ricken,Ricken,high
i0ur5f6,5,Irving,Irv,high
i0ur5f6,5,Burt,Burt,high
i0uswjm,5,Mark Scout,Mark,high
i0uswjm,5,Dylan,Dylan,high
i0uswjm,5,Irving,Irving,high
i0uswjm,5,Ricken,Ricken,high
i0utegy,5,Helly R.,Helly,high
i0utvis,5,Petey,Petey,high
i0uuh51,5,Ricken,Ricken,high
i0vg9zr,5,Mark Scout,Mark,high
i0vg9zr,5,Helly R.,Helly,high
i0vuyo7,5,Mark Scout,his outie,high
i0wa0gx,5,Mark Scout,MS,high
i0wa0gx,5,Gabby,the rich pregnant lady,medium
i0wv5f5,5,Ricken,Ricken,high
i0wv5f5,5,Mark Scout,Mark,high
i0wv5f5,5,Harmony Cobel,Cobel/Harmony,medium
i0x9ef0,5,Helly R.,Helly,high
i0xtkht,5,Mark Scout,Mark,high
i0xv4l4,5,Gabby,the rich pregnant lady,high
i0y5lqn,5,Mark Scout,Mark,high
i0y6xoo,5,Irving,Irv,high
i0y6xoo,5,Helly R.,Helly,high
i0y6xoo,5,Petey,Petey,high
i0yfsa6,5,Harmony Cobel,Cobel,high
i0yityn,5,Mark Scout,MS,high
i0yityn,5,Ricken,Ricken,high
i0ziu1g,5,Harmony Cobel,Milchick,high
i0ziu1g,5,Helly R.,Helly,high
i0zm5wj,5,Helly R.,Helly,high
i0zoic1,5,Mark Scout,MS,high
i0zvwju,5,Helly R.,Helly,high
i10dpab,5,Ricken,Ricken,high
i10fqyo,5,Mark Scout,MS,high
i10fqyo,5,Burt,Burt,high
i10tzep,5,Ricken,Ricken,high
i113b72,5,Mark Scout,brother,medium
i113b72,5,Petey,Pete,high
i113b72,5,Devon,Devon,medium
i11vz78,5,Mark Scout,MS,high
i11w6ha,5,Helly R.,HR,high
i11x6cl,5,Helly R.,Helly,high
i11x6cl,5,Ricken,Ricken,high
i120a5j,5,Irving,Irv,high
i122vyn,5,Helly R.,Helly,high
i12povb,5,Ricken,Ricken,high
i12xd2i,5,Mark Scout,Mark,high
i12xd2i,5,Ricken,Ricken,high
i12xd2i,5,Petey,Petey,high
i138we5,5,Helly R.,Helly,high
i13b8fa,5,Harmony Cobel,Cobel,high
i13b8fa,5,Ms. Casey,Miss Casey,high
i13tf2i,5,Mark Scout,him,high
i16zdy4,5,Irving,Irving g.,high
i199pa0,5,Ricken,Ricken,high
i1bzbuf,5,Helly R.,innie,high
i2dgtoq,5,Ricken,ricken,high
i2dgtoq,5,Mark Scout,he,medium
i2xyb7q,5,Ricken,Ricken,high
i2yw43t,5,Mark Scout,MS,high
i2yw43t,5,Ricken,Ricken,high
i2zfwkp,5,Helly R.,Helly,high
i31ma5m,5,Ricken,Ricken,high
i39yuds,5,Ricken,Ricken,high
i47cgr9,5,Burt,Burt,high
i47cgr9,5,Irving,Irving,high
i4nnzwh,5,Mark Scout,Mark,high
i4rg19e,5,Ricken,Ricken,high
i502xsf,5,Ricken,Ricken,high
i5k8q63,5,Ricken,the book,high
i61wvpn,5,Helly R.,Helly,high
i61wvpn,5,Irving,Irv,high
i61yr5f,5,Mark Scout,MS,high
i61yr5f,5,Helly R.,she,high
i6pk1kb,5,Petey,Petey,high
i6pk1kb,5,Harmony Cobel,Harmony,medium
i6w7h84,5,Ricken,Ricken,high
i6w8b3h,5,Petey,Petey,high
i6w8b3h,5,Harmony Cobel,Cobel,high
i70fkwu,5,Ricken,Ricken,high
i7btw7a,5,Ricken,Ricken,high
i8c71mu,5,Mark Scout,Innie Mark,high
i8c71mu,5,Ricken,the book,high
i8c8a1d,5,Mark Scout,Outie Mark,high
i8psfo7,5,Mark Scout,Mark,high
i8psfo7,5,Helly R.,Helly,high
ia8in4g,5,Helly R.,outtie,high
ia8in4g,5,Mark Scout,MS,high
ia8in4g,5,Ricken,Ricken,high
ia8in4g,5,Harmony Cobel,Milchik,medium
ibuuzv0,5,Mark Scout,MS,high
ibvs402,5,Helly R.,Helly,high
ibvs402,5,Ricken,Ricken,high
ibvw1rx,5,Mark Scout,Mark,high
ibvw1rx,5,Ricken,Ricken,high
ie8jwn2,5,Ricken,Ricken,high
iekufg6,5,Ricken,the big book,high
iekufg6,5,Mark Scout,MS,high
if000ty,5,Ricken,a dude who thinks he's Plato,medium
if022co,5,Ricken,Ricken,high
ihf83zv,5,Ricken,Ricken,high
ihofk1i,5,Ricken,Ricken,high
ihqza6s,5,Ricken,Ricken,high
ihtv0j0,5,Ricken,Ricken,high
ipufhw6,5,Mark Scout,Mark,high
ipufhw6,5,Ricken,Ricken,high
iw43p6r,5,Harmony Cobel,Cobel,high
ixxav7e,5,Mark Scout,MS,high
j1vhvkb,5,Mark Scout,Mark,high
j1vhvkb,5,Ricken,Ricken,high
j1vi7i6,5,Helly R.,the innie,high
j1vi7i6,5,Harmony Cobel,Her outie,high
j1vup6p,5,Helly R.,iHelly,high
i13g910,6,Harmony Cobel,Cobel,high
i13hphf,6,Mark Scout,Mark,high
i13hphf,6,Helly R.,Helly,high
i13i08n,6,Harmony Cobel,Cobel,high
i13i08n,6,Mark Scout,Mark,high
i13i1e1,6,Mark Scout,MS,high
i13ibes,6,Dylan George,MDR,high
i13j43d,6,Harmony Cobel,Cobel,high
i13j43d,6,Helly R.,Helly,high
i13k3il,6,Dylan George,Dylan,high
i13kcrs,6,Charlotte Cobel,Charlotte,high
i13kcrs,6,Harmony Cobel,Cobel,high
i13kgbl,6,Charlotte Cobel,the wife’s innie,medium
i13lbfv,6,Dylan George,Dylan,high
i13lbfv,6,Milchick,Milchick,medium
i13lm4g,6,Helly R.,Helly,high
i13lm4g,6,Dylan George,Dylan,high
i13lm4g,6,Harmony Cobel,milchik,high
i13mbdj,6,Mark Scout,Mark,high
i13mdaf,6,Dylan George,Dylan,high
i13mdaf,6,Milchick,milchick,medium
i13mlb6,6,Dylan George,Dylan,high
i13moxe,6,Harmony Cobel,Cobel,high
i13moxe,6,Petey,Petey,high
i13mp2n,6,Dylan George,Dylan,high
i13mp2n,6,Milchick,Milchick,high
i13mp2n,6,Petey,Petey's chip,medium
i13msvf,6,Dylan George,Dylan,high
i13msvf,6,Milchick,Milcheck,medium
i13mv9t,6,Dylan George,Dylan,high
i13n2w3,6,Dylan George,Dylan,high
i13n2w3,6,Milchick,Milchick,medium
i13n8ky,6,Dylan George,Dillan,high
i13n8ky,6,Irving,Irv,high
i13nbmk,6,Dylan George,Dylan,high
i13nbmk,6,Milchick,Milchick,high
i13nes8,6,Dylan George,Dylan,high
i13ni86,6,Harmony Cobel,Cobel,high
i13nj4n,6,Mark Scout,Mark,high
i13nno1,6,Mark Scout,MS,high
i13nq5y,6,Mark Scout,Mark,high
